start_node,end_node,street_name,road_direction,distance_meters,speed_limit_kph,duration_seconds,road_class,road_type,is_blocked,is_dead_end
"(14.179995, 121.240547)","(14.180015, 121.240511)",unnamed road,twoway,5,25,0.72,tertiary,uneven,0,0
"(14.180015, 121.240511)","(14.181118, 121.240184)",unnamed road,twoway,130,25,18.72,tertiary,uneven,0,0
"(14.178948, 121.239203)","(14.178662, 121.239215)",unnamed road,twoway,32,25,4.608,tertiary,uneven,0,0
"(14.178662, 121.239215)","(14.178186, 121.239338)",unnamed road,twoway,55,25,7.92,tertiary,uneven,0,0
"(14.178186, 121.239338)","(14.177809, 121.239489)",unnamed road,twoway,45,25,6.48,tertiary,uneven,0,0
"(14.177809, 121.239489)","(14.177665, 121.239561)",unnamed road,twoway,18,25,2.592,tertiary,uneven,0,1
"(14.179104, 121.237750)","(14.179069, 121.237732)",unnamed road,twoway,4,25,0.576,tertiary,uneven,0,0
"(14.179069, 121.237732)","(14.178795, 121.237586)",Rhoda Subdivision rd,twoway,35,25,5.04,tertiary,uneven,0,0
"(14.178795, 121.237586)","(14.178691, 121.237519)",Agila st,oneway,13,25,1.872,tertiary,uneven,0,0
"(14.178691, 121.237519)","(14.178649, 121.237477)",Agila st,oneway,7,25,1.008,tertiary,uneven,0,0
"(14.178649, 121.237477)","(14.178620, 121.237436)",Agila st,oneway,6,25,0.864,tertiary,uneven,0,0
"(14.178620, 121.237436)","(14.178387, 121.236929)",Agila st,oneway,60,25,8.64,tertiary,uneven,0,0
"(14.178387, 121.236929)","(14.178257, 121.236933)",Agila st,oneway,14,25,2.016,tertiary,uneven,0,0
"(14.178257, 121.236933)","(14.177365, 121.237411)",Agila st,oneway,110,25,15.84,tertiary,uneven,0,0
"(14.177365, 121.237411)","(14.177265, 121.237557)",Agila st,oneway,19,25,2.736,tertiary,uneven,0,0
"(14.177265, 121.237557)","(14.177139, 121.237670)",Agila st,oneway,19,25,2.736,tertiary,uneven,0,0
"(14.177139, 121.237670)","(14.177091, 121.237781)",Sitio Sipit st,twoway,13,25,1.872,tertiary,uneven,0,0
"(14.177091, 121.237781)","(14.177014, 121.237939)",Sitio Sipit st,twoway,19,25,2.736,tertiary,uneven,0,0
"(14.177014, 121.237939)","(14.176982, 121.238040)",Sitio Sipit st,twoway,11,25,1.584,tertiary,uneven,0,0
"(14.176982, 121.238040)","(14.176966, 121.238102)",Sitio Sipit st,twoway,6,25,0.864,tertiary,uneven,0,0
"(14.176966, 121.238102)","(14.177233, 121.238573)",Sitio Sipit st,twoway,59,25,8.496,tertiary,uneven,0,1
"(14.177139, 121.237670)","(14.177258, 121.237745)",Maya st,oneway,16,25,2.304,tertiary,uneven,0,0
"(14.177258, 121.237745)","(14.177354, 121.237778)",Maya st,oneway,11,25,1.584,tertiary,uneven,0,0
"(14.177354, 121.237778)","(14.177499, 121.237767)",Maya st,oneway,16,25,2.304,tertiary,uneven,0,0
"(14.177499, 121.237767)","(14.177720, 121.237707)",Maya st,oneway,26,25,3.744,tertiary,uneven,0,0
"(14.177720, 121.237707)","(14.177838, 121.237706)",Maya st,oneway,13,25,1.872,tertiary,uneven,0,0
"(14.177838, 121.237706)","(14.178520, 121.237854)",Maya st,oneway,78,25,11.232,tertiary,uneven,0,0
"(14.178520, 121.237854)","(14.178623, 121.237851)",Maya st,oneway,11,25,1.584,tertiary,uneven,0,0
"(14.178623, 121.237851)","(14.178708, 121.237817)",Maya st,oneway,10,25,1.44,tertiary,uneven,0,0
"(14.178708, 121.237817)","(14.178795, 121.237586)",Maya st,oneway,27,25,3.888,tertiary,uneven,0,0
"(14.177499, 121.237767)","(14.178051, 121.238914)",Pipit st,twoway,140,25,20.16,tertiary,uneven,0,1
"(14.177365, 121.237411)","(14.177107, 121.236469)",Lawin st,oneway,110,25,15.84,tertiary,uneven,0,0
"(14.177107, 121.236469)","(14.177036, 121.236360)",Lawin st,oneway,14,25,2.016,tertiary,uneven,0,0
"(14.177036, 121.236360)","(14.176979, 121.236339)",Lawin st,oneway,7,25,1.008,tertiary,uneven,0,0
"(14.176979, 121.236339)","(14.176890, 121.236359)",Lawin st,oneway,10,25,1.44,tertiary,uneven,0,0
"(14.176890, 121.236359)","(14.176772, 121.236427)",Lawin st,oneway,15,25,2.16,tertiary,uneven,0,0
"(14.176772, 121.236427)","(14.176525, 121.236572)",Lawin st,oneway,31,25,4.464,tertiary,uneven,0,0
"(14.176525, 121.236572)","(14.176484, 121.236624)",Lawin st,oneway,7,25,1.008,tertiary,uneven,0,0
"(14.176484, 121.236624)","(14.176484, 121.236708)",Lawin st,oneway,9,25,1.296,tertiary,uneven,0,0
"(14.176484, 121.236708)","(14.176563, 121.236865)",Lawin st,oneway,19,25,2.736,tertiary,uneven,0,0
"(14.176563, 121.236865)","(14.176894, 121.237394)",Lawin st,oneway,68,25,9.792,tertiary,uneven,0,0
"(14.176894, 121.237394)","(14.177139, 121.237670)",Lawin st,oneway,40,25,5.76,tertiary,uneven,0,0
"(14.176563, 121.236865)","(14.176212, 121.237033)",unnamed road,twoway,43,25,6.192,tertiary,uneven,0,0
"(14.176212, 121.237033)","(14.176073, 121.237054)",unnamed road,twoway,16,25,2.304,tertiary,uneven,0,0
"(14.176073, 121.237054)","(14.176014, 121.237051)",unnamed road,twoway,7,25,1.008,tertiary,uneven,0,0
"(14.176014, 121.237051)","(14.175824, 121.236981)",unnamed road,twoway,23,25,3.312,tertiary,uneven,0,0
"(14.175824, 121.236981)","(14.175761, 121.236942)",unnamed road,twoway,8,25,1.152,tertiary,uneven,0,0
"(14.175761, 121.236942)","(14.175624, 121.236788)",unnamed road,twoway,23,25,3.312,tertiary,uneven,0,0
"(14.175624, 121.236788)","(14.175548, 121.236639)",unnamed road,twoway,17,25,2.448,tertiary,uneven,0,0
"(14.175548, 121.236639)","(14.174943, 121.237050)",unnamed road,twoway,81,25,11.664,tertiary,uneven,0,1
"(14.175548, 121.236639)","(14.175424, 121.236459)",1st,twoway,23,28,2.957142857,tertiary,uneven,0,0
"(14.175424, 121.236459)","(14.174998, 121.236717)",1st,twoway,55,28,7.071428571,tertiary,uneven,0,0
"(14.174998, 121.236717)","(14.174591, 121.236036)",Park dr,twoway,86,28,11.05714286,tertiary,uneven,0,0
"(14.174591, 121.236036)","(14.174456, 121.235864)",Park dr,twoway,24,28,3.085714286,tertiary,uneven,0,0
"(14.174456, 121.235864)","(14.174369, 121.235784)",Park dr,twoway,13,28,1.671428571,tertiary,uneven,0,0
"(14.174369, 121.235784)","(14.173995, 121.235482)",Park dr,twoway,53,28,6.814285714,tertiary,uneven,0,0
"(14.173995, 121.235482)","(14.173803, 121.235265)",Park dr,twoway,32,28,4.114285714,tertiary,uneven,0,0
"(14.173803, 121.235265)","(14.173571, 121.234960)",Park dr,twoway,42,28,5.4,tertiary,uneven,0,0
"(14.173571, 121.234960)","(14.173232, 121.234363)",Park dr,twoway,75,28,9.642857143,tertiary,uneven,0,0
"(14.173232, 121.234363)","(14.172242, 121.234989)",3rd,twoway,130,28,16.71428571,tertiary,uneven,0,0
"(14.172242, 121.234989)","(14.172351, 121.235160)",unnamed road,twoway,22,28,2.828571429,tertiary,uneven,0,0
"(14.172351, 121.235160)","(14.172581, 121.235479)",unnamed road,twoway,42,28,5.4,tertiary,uneven,0,0
"(14.172581, 121.235479)","(14.172775, 121.235789)",unnamed road,twoway,41,28,5.271428571,tertiary,uneven,0,0
"(14.172775, 121.235789)","(14.173933, 121.237508)",unnamed road,twoway,230,28,29.57142857,tertiary,uneven,0,0
"(14.173933, 121.237508)","(14.174013, 121.237604)",unnamed road,twoway,14,28,1.8,tertiary,uneven,0,1
"(14.173232, 121.234363)","(14.173690, 121.234099)",3rd,twoway,59,28,7.585714286,tertiary,uneven,0,0
"(14.173690, 121.234099)","(14.174058, 121.234762)",Main Ave,twoway,83,28,10.67142857,tertiary,uneven,0,0
"(14.174058, 121.234762)","(14.174314, 121.235096)",Main Ave,twoway,46,28,5.914285714,tertiary,uneven,0,0
"(14.174314, 121.235096)","(14.174745, 121.235428)",Main Ave,twoway,60,28,7.714285714,tertiary,uneven,0,0
"(14.174745, 121.235428)","(14.174994, 121.235750)",Main Ave,twoway,45,28,5.785714286,tertiary,uneven,0,0
"(14.174994, 121.235750)","(14.175424, 121.236459)",Main Ave,twoway,91,28,11.7,tertiary,uneven,0,0
"(14.176772, 121.236427)","(14.176662, 121.236184)",Tikling st,twoway,29,25,4.176,tertiary,uneven,0,0
"(14.176662, 121.236184)","(14.176138, 121.235089)",Tikling st,twoway,130,25,18.72,tertiary,uneven,0,0
"(14.176138, 121.235089)","(14.176106, 121.235107)",Tikling st,twoway,4,25,0.576,tertiary,uneven,0,0
"(14.176106, 121.235107)","(14.175795, 121.234443)",unnamed road,twoway,80,25,11.52,tertiary,dirt,0,1
"(14.176106, 121.235107)","(14.175988, 121.235171)",Tikling st,twoway,15,25,2.16,tertiary,uneven,0,0
"(14.175988, 121.235171)","(14.175951, 121.235171)",Tikling st,twoway,4,25,0.576,tertiary,uneven,0,0
"(14.175951, 121.235171)","(14.175925, 121.235160)",Tikling st,twoway,3,25,0.432,tertiary,uneven,0,0
"(14.175925, 121.235160)","(14.175905, 121.235145)",Tikling st,twoway,3,25,0.432,tertiary,uneven,0,0
"(14.175905, 121.235145)","(14.175861, 121.235072)",Tikling st,twoway,9,25,1.296,tertiary,uneven,0,0
"(14.175861, 121.235072)","(14.175496, 121.234343)",Tikling st,twoway,88,25,12.672,tertiary,uneven,0,0
"(14.175496, 121.234343)","(14.175407, 121.234175)",Tikling st,twoway,21,25,3.024,tertiary,uneven,0,0
"(14.175407, 121.234175)","(14.175378, 121.234106)",Tikling st,twoway,8,25,1.152,tertiary,uneven,0,0
"(14.175378, 121.234106)","(14.175258, 121.233886)",Tikling st,twoway,27,25,3.888,tertiary,uneven,0,0
"(14.176662, 121.236184)","(14.176961, 121.236023)",unnamed road,twoway,38,25,5.472,tertiary,uneven,0,0
"(14.176961, 121.236023)","(14.177208, 121.235814)",unnamed road,twoway,36,25,5.184,tertiary,uneven,0,0
"(14.177208, 121.235814)","(14.177384, 121.235711)",unnamed road,twoway,23,25,3.312,tertiary,uneven,0,0
"(14.177384, 121.235711)","(14.177915, 121.235461)",unnamed road,twoway,51,25,7.344,tertiary,uneven,0,0
"(14.177915, 121.235461)","(14.177489, 121.234449)",unnamed road,twoway,120,25,17.28,tertiary,dirt,0,1
"(14.177915, 121.235461)","(14.178516, 121.235143)",unnamed road,twoway,75,25,10.8,tertiary,uneven,0,0
"(14.178516, 121.235143)","(14.178796, 121.234979)",unnamed road,twoway,35,25,5.04,tertiary,uneven,0,1
"(14.178516, 121.235143)","(14.178709, 121.235471)",unnamed road,twoway,41,25,5.904,tertiary,uneven,0,0
"(14.178709, 121.235471)","(14.178339, 121.235656)",unnamed road,twoway,45,25,6.48,tertiary,uneven,0,0
"(14.178339, 121.235656)","(14.178296, 121.235692)",unnamed road,twoway,6,25,0.864,tertiary,uneven,0,0
"(14.178296, 121.235692)","(14.178279, 121.235714)",unnamed road,twoway,3,25,0.432,tertiary,uneven,0,0
"(14.178279, 121.235714)","(14.178261, 121.235761)",unnamed road,twoway,5,25,0.72,tertiary,uneven,0,0
"(14.178261, 121.235761)","(14.178268, 121.235799)",unnamed road,twoway,4,25,0.576,tertiary,uneven,0,0
"(14.178268, 121.235799)","(14.178331, 121.235925)",unnamed road,twoway,15,25,2.16,tertiary,uneven,0,0
"(14.178331, 121.235925)","(14.178485, 121.236252)",Gladiola st,twoway,39,25,5.616,tertiary,uneven,0,0
"(14.178485, 121.236252)","(14.178610, 121.236192)",unnamed road,twoway,16,25,2.304,tertiary,uneven,0,0
"(14.178610, 121.236192)","(14.178904, 121.236035)",unnamed road,twoway,37,25,5.328,tertiary,uneven,0,0
"(14.178904, 121.236035)","(14.178967, 121.235960)",unnamed road,twoway,11,25,1.584,tertiary,uneven,0,0
"(14.178967, 121.235960)","(14.178972, 121.235934)",unnamed road,twoway,4,25,0.576,tertiary,uneven,0,0
"(14.178972, 121.235934)","(14.178709, 121.235471)",unnamed road,twoway,58,25,8.352,tertiary,uneven,0,0
"(14.178485, 121.236252)","(14.178861, 121.237104)",Gladiola st,twoway,100,25,14.4,tertiary,uneven,0,0
"(14.178861, 121.237104)","(14.178915, 121.237191)",Gladiola st,twoway,11,25,1.584,tertiary,uneven,0,0
"(14.178915, 121.237191)","(14.178969, 121.237233)",Gladiola st,twoway,8,25,1.152,tertiary,uneven,0,0
"(14.178969, 121.237233)","(14.179036, 121.237262)",Gladiola st,twoway,8,25,1.152,tertiary,uneven,0,0
"(14.179036, 121.237262)","(14.179198, 121.237404)",unnamed road,twoway,24,25,3.456,tertiary,uneven,0,0
"(14.179539, 121.236397)","(14.180040, 121.236247)",unnamed road,twoway,59,25,8.496,tertiary,uneven,0,0
"(14.180040, 121.236247)","(14.180203, 121.236164)",unnamed road,twoway,20,25,2.88,tertiary,uneven,0,0
"(14.180203, 121.236164)","(14.180569, 121.235937)",unnamed road,twoway,48,25,6.912,tertiary,uneven,0,0
"(14.180569, 121.235937)","(14.180965, 121.235710)",unnamed road,twoway,50,25,7.2,tertiary,uneven,0,0
"(14.180965, 121.235710)","(14.181395, 121.236556)",unnamed road,twoway,100,25,14.4,tertiary,uneven,0,0
"(14.181395, 121.236556)","(14.181395, 121.236618)",unnamed road,twoway,7,25,1.008,tertiary,uneven,0,0
"(14.181395, 121.236618)","(14.181358, 121.236667)",unnamed road,twoway,7,25,1.008,tertiary,uneven,0,0
"(14.181358, 121.236667)","(14.181131, 121.236790)",unnamed road,twoway,29,25,4.176,tertiary,uneven,0,0
"(14.181131, 121.236790)","(14.181007, 121.236834)",unnamed road,twoway,15,25,2.16,tertiary,uneven,0,0
"(14.181007, 121.236834)","(14.180763, 121.236977)",unnamed road,twoway,31,25,4.464,tertiary,uneven,0,0
"(14.180763, 121.236977)","(14.180636, 121.237066)",unnamed road,twoway,17,25,2.448,tertiary,uneven,0,0
"(14.180636, 121.237066)","(14.180560, 121.237081)",unnamed road,twoway,9,25,1.296,tertiary,uneven,0,0
"(14.180560, 121.237081)","(14.180203, 121.236164)",Pili,twoway,110,25,15.84,tertiary,uneven,0,0
"(14.180569, 121.235937)","(14.181007, 121.236834)",Santol,twoway,110,25,15.84,tertiary,uneven,0,0
"(14.180965, 121.235710)","(14.181147, 121.235592)",unnamed road,twoway,24,25,3.456,tertiary,uneven,0,0
"(14.181147, 121.235592)","(14.181244, 121.235562)",unnamed road,twoway,11,25,1.584,tertiary,uneven,0,0
"(14.181244, 121.235562)","(14.181401, 121.235552)",unnamed road,twoway,18,25,2.592,tertiary,uneven,0,0
"(14.181401, 121.235552)","(14.181443, 121.235586)",unnamed road,twoway,6,25,0.864,tertiary,uneven,0,0
"(14.181443, 121.235586)","(14.181505, 121.235817)",unnamed road,twoway,26,25,3.744,tertiary,uneven,0,0
"(14.181505, 121.235817)","(14.181532, 121.235872)",unnamed road,twoway,7,25,1.008,tertiary,uneven,0,0
"(14.181532, 121.235872)","(14.181611, 121.235879)",unnamed road,twoway,9,25,1.296,tertiary,uneven,0,0
"(14.181611, 121.235879)","(14.181817, 121.235865)",unnamed road,twoway,23,25,3.312,tertiary,uneven,0,0
"(14.181817, 121.235865)","(14.181964, 121.235835)",unnamed road,twoway,17,25,2.448,tertiary,uneven,0,0
"(14.181964, 121.235835)","(14.182707, 121.235746)",unnamed road,twoway,83,25,11.952,tertiary,uneven,0,0
"(14.182707, 121.235746)","(14.182817, 121.235718)",unnamed road,twoway,13,25,1.872,tertiary,uneven,0,0
"(14.182817, 121.235718)","(14.183180, 121.235540)",unnamed road,twoway,45,25,6.48,tertiary,uneven,0,0
"(14.183180, 121.235540)","(14.182736, 121.234667)",unnamed road,twoway,110,25,15.84,tertiary,uneven,0,1
"(14.180055, 121.235135)","(14.179757, 121.234764)",unnamed road,twoway,53,25,7.632,tertiary,uneven,0,1
"(14.181295, 121.232798)","(14.181040, 121.232687)",unnamed road,twoway,31,25,4.464,tertiary,uneven,0,0
"(14.181040, 121.232687)","(14.180972, 121.232705)",unnamed road,twoway,8,25,1.152,tertiary,uneven,0,0
"(14.180972, 121.232705)","(14.180929, 121.232730)",unnamed road,twoway,5,25,0.72,tertiary,uneven,0,0
"(14.180929, 121.232730)","(14.180579, 121.233108)",unnamed road,twoway,56,25,8.064,tertiary,uneven,0,1
"(14.181335, 121.229333)","(14.180558, 121.229471)",unnamed road,twoway,88,25,12.672,tertiary,uneven,0,0
"(14.180558, 121.229471)","(14.179002, 121.229821)",unnamed road,twoway,180,25,25.92,tertiary,uneven,0,0
"(14.179002, 121.229821)","(14.179114, 121.230325)",unnamed road,twoway,56,25,8.064,tertiary,uneven,0,0
"(14.179114, 121.230325)","(14.179210, 121.230698)",unnamed road,twoway,41,25,5.904,tertiary,uneven,0,0
"(14.179210, 121.230698)","(14.179297, 121.230768)",unnamed road,twoway,13,25,1.872,tertiary,uneven,0,0
"(14.179297, 121.230768)","(14.180787, 121.230449)",sampaguita st,twoway,170,25,24.48,tertiary,uneven,0,0
"(14.180787, 121.230449)","(14.180669, 121.229963)",Rosal,twoway,54,25,7.776,tertiary,uneven,0,0
"(14.180669, 121.229963)","(14.180558, 121.229471)",Rosal,twoway,55,25,7.92,tertiary,uneven,0,0
"(14.180669, 121.229963)","(14.179114, 121.230325)",unnamed road,twoway,180,25,25.92,tertiary,uneven,0,0
"(14.179002, 121.229821)","(14.178826, 121.229777)",unnamed road,twoway,20,25,2.88,tertiary,uneven,0,0
"(14.178826, 121.229777)","(14.178742, 121.229727)",unnamed road,twoway,11,25,1.584,tertiary,uneven,0,0
"(14.178742, 121.229727)","(14.178641, 121.229718)",unnamed road,twoway,11,25,1.584,tertiary,uneven,0,0
"(14.178641, 121.229718)","(14.178577, 121.229731)",unnamed road,twoway,7,25,1.008,tertiary,uneven,0,0
"(14.178577, 121.229731)","(14.177948, 121.230007)",unnamed road,twoway,77,25,11.088,tertiary,uneven,0,0
"(14.177948, 121.230007)","(14.177754, 121.229686)",unnamed road,twoway,41,25,5.904,tertiary,uneven,0,0
"(14.177754, 121.229686)","(14.177552, 121.229374)",unnamed road,twoway,40,25,5.76,tertiary,uneven,0,0
"(14.177552, 121.229374)","(14.177212, 121.229593)",unnamed road,twoway,45,25,6.48,tertiary,uneven,0,0
"(14.177212, 121.229593)","(14.177284, 121.229743)",unnamed road,twoway,18,25,2.592,tertiary,uneven,0,0
"(14.177284, 121.229743)","(14.177381, 121.229910)",unnamed road,twoway,21,25,3.024,tertiary,uneven,0,0
"(14.177381, 121.229910)","(14.177754, 121.229686)",unnamed road,twoway,47,25,6.768,tertiary,uneven,0,0
"(14.177381, 121.229910)","(14.177014, 121.230050)",unnamed road,twoway,44,25,6.336,tertiary,uneven,0,0
"(14.177014, 121.230050)","(14.176151, 121.230513)",unnamed road,twoway,110,25,15.84,tertiary,uneven,0,1
"(14.177212, 121.229593)","(14.177101, 121.229660)",unnamed road,twoway,14,25,2.016,tertiary,uneven,0,1
"(14.177552, 121.229374)","(14.177855, 121.229216)",unnamed road,twoway,39,25,5.616,tertiary,uneven,0,1
"(14.177754, 121.229686)","(14.178037, 121.229521)",unnamed road,twoway,36,25,5.184,tertiary,uneven,0,1
"(14.177300, 121.221616)","(14.175736, 121.222110)",Jamboree rd,twoway,180,25,25.92,secondary,asphalt,0,0
"(14.175736, 121.222110)","(14.175424, 121.221994)",Jamboree rd,twoway,31,28,3.985714286,secondary,asphalt,0,0
"(14.175424, 121.221994)","(14.174474, 121.222221)",Jamboree rd,twoway,110,28,14.14285714,secondary,asphalt,0,0
"(14.174474, 121.222221)","(14.173583, 121.222677)",Jamboree rd,twoway,110,28,14.14285714,secondary,asphalt,0,0
"(14.173583, 121.222677)","(14.173363, 121.222796)",Jamboree rd,twoway,30,28,3.857142857,secondary,asphalt,0,0
"(14.173363, 121.222796)","(14.173172, 121.222895)",Jamboree rd,twoway,22,28,2.828571429,secondary,asphalt,0,0
"(14.177264, 121.221424)","(14.176491, 121.221317)",561 Economic Garden,twoway,86,28,11.05714286,tertiary,uneven,0,0
"(14.176491, 121.221317)","(14.175886, 121.221419)",561 Economic Garden,twoway,68,28,8.742857143,tertiary,uneven,0,0
"(14.175886, 121.221419)","(14.175480, 121.221543)",561 Economic Garden,twoway,47,28,6.042857143,tertiary,uneven,0,0
"(14.175480, 121.221543)","(14.175338, 121.221568)",561 Economic Garden,twoway,16,28,2.057142857,tertiary,uneven,0,0
"(14.175338, 121.221568)","(14.174313, 121.221736)",561 Economic Garden,twoway,120,28,15.42857143,tertiary,uneven,0,0
"(14.174313, 121.221736)","(14.174224, 121.221765)",561 Economic Garden,twoway,10,28,1.285714286,tertiary,uneven,0,0
"(14.174224, 121.221765)","(14.174066, 121.221629)",unnamed road,twoway,13,28,1.671428571,tertiary,uneven,0,0
"(14.174066, 121.221629)","(14.173954, 121.221493)",unnamed road,twoway,19,28,2.442857143,tertiary,uneven,0,0
"(14.173954, 121.221493)","(14.173884, 121.221475)",unnamed road,twoway,8,28,1.028571429,tertiary,uneven,0,0
"(14.173884, 121.221475)","(14.173658, 121.221503)",unnamed road,twoway,25,28,3.214285714,tertiary,uneven,0,0
"(14.173658, 121.221503)","(14.173440, 121.221563)",unnamed road,twoway,25,28,3.214285714,tertiary,uneven,0,0
"(14.173440, 121.221563)","(14.173292, 121.221600)",unnamed road,twoway,17,28,2.185714286,tertiary,uneven,0,0
"(14.173292, 121.221600)","(14.173194, 121.221645)",unnamed road,twoway,12,28,1.542857143,tertiary,uneven,0,0
"(14.173194, 121.221645)","(14.173092, 121.221705)",unnamed road,twoway,13,28,1.671428571,tertiary,uneven,0,0
"(14.173092, 121.221705)","(14.173049, 121.221768)",unnamed road,twoway,8,28,1.028571429,tertiary,uneven,0,0
"(14.173049, 121.221768)","(14.173014, 121.221837)",unnamed road,twoway,9,28,1.157142857,tertiary,uneven,0,0
"(14.173014, 121.221837)","(14.172900, 121.221887)",unnamed road,twoway,14,28,1.8,tertiary,uneven,0,0
"(14.172900, 121.221887)","(14.173172, 121.222895)",unnamed road,twoway,110,28,14.14285714,tertiary,uneven,0,0
"(14.174224, 121.221765)","(14.174474, 121.222221)",unnamed road,twoway,57,28,7.328571429,tertiary,uneven,0,0
